trial.id	Subject	Sex	Species	Age	Date	Session	Trial	condition	side	first_move_LR	first_move_correct	Change_latency_code	Change_latency_value	Change_position_code	Change_position_value	StartPos_latency_code	StartPos_latency_value	food_retrieved_code	food_retrieved_latency	comment	side_change	firsttest_trial_number	Trial_test
2764	Okech	m	Uganda	20	16/12/2019	2	53	training	l	r	i							et	2071		yes	0	
2765	Okech	m	Uganda	20	16/12/2019	2	54	training	l	l	c							et	656		no	0	
2766	Okech	m	Uganda	20	16/12/2019	2	55	test	r	r	c	ct	5313	cp	18	st	5445				yes	0	11
2767	Okech	m	Uganda	20	16/12/2019	2	56	training	r	r	c							et	456		no	0	
2768	Okech	m	Uganda	20	16/12/2019	2	57	training	l	r	i							et	4131		yes	0	
2769	Okech	m	Uganda	20	16/12/2019	2	58	training	r	l	i							et	2014		yes	0	
2770	Okech	m	Uganda	20	16/12/2019	2	59	test	l	r	i	ct	1554	cp	18	st	2049				yes	0	12
2771	Bwambale	m	Uganda	19	15/12/2019	1	1	training	r	r	c							et	2119			0	
2772	Bwambale	m	Uganda	19	15/12/2019	1	2	training	l	l	c							et	1635		yes	0	
2773	Bwambale	m	Uganda	19	15/12/2019	1	3	training	r	l	i							et	14349		yes	0	
2774	Bwambale	m	Uganda	19	15/12/2019	1	4	training	r	r	c							et	892		no	0	
2775	Bwambale	m	Uganda	19	15/12/2019	1	5	training	l	r	i							et	11010		yes	0	
2776	Bwambale	m	Uganda	19	15/12/2019	1	6	training	l	r	i										no	0	
2777	Bwambale	m	Uganda	19	15/12/2019	1	7	training	r	l	i										yes	0	
2778	Bwambale	m	Uganda	19	15/12/2019	1	8	training	l	r	i							et	1897		yes	0	
2779	Bwambale	m	Uganda	19	15/12/2019	1	9	training	r	l	i										yes	0	
2780	Bwambale	m	Uganda	19	15/12/2019	1	10	training	l	r	i							et	3926		yes	0	
2781	Bwambale	m	Uganda	19	15/12/2019	1	11	test	r	l	i	ct	1203	cp	22	st	1982				yes	1	1
2782	Bwambale	m	Uganda	19	15/12/2019	1	12	training	l	l	c							et	712		yes	0	
2783	Bwambale	m	Uganda	19	15/12/2019	1	13	test	l	l	c	ct	2105	cp	21	st	2790				no	0	2
2784	Bwambale	m	Uganda	19	15/12/2019	1	14	training	r	r	c							et	606		yes	0	
2785	Bwambale	m	Uganda	19	15/12/2019	1	15	training	r	r	c							et	1495		no	0	
2786	Bwambale	m	Uganda	19	15/12/2019	1	16	test	l	r	i	ct	852	cp	15	st	1677				yes	0	3
2787	Bwambale	m	Uganda	19	15/12/2019	1	17	training	r	r	c							et	1190		yes	0	
2788	Bwambale	m	Uganda	19	15/12/2019	1	18	training	l	r	i							et	7374		yes	0	
2789	Bwambale	m	Uganda	19	15/12/2019	1	19	training	l	r	i							et	1921		no	0	
2790	Bwambale	m	Uganda	19	15/12/2019	1	20	training	l	l	c							et	1654		no	0	
2791	Bwambale	m	Uganda	19	15/12/2019	1	21	training	r	l	i										yes	0	
2792	Bwambale	m	Uganda	19	15/12/2019	1	22	training	l	l	c							et	1301		yes	0	
2793	Bwambale	m	Uganda	19	15/12/2019	1	23	test	r	l	i	ct	652	cp	17	st	1033				yes	0	4
2794	Bwambale	m	Uganda	19	15/12/2019	1	24	training	r	l	i							et	6207		no	0	
2795	Bwambale	m	Uganda	19	15/12/2019	1	25	training	r	r	c							et	677		no	0	
2796	Bwambale	m	Uganda	19	15/12/2019	1	26	training	r	r	c							et	773		no	0	
2797	Bwambale	m	Uganda	19	15/12/2019	1	27	training	l	l	c							et	4165		yes	0	
2798	Bwambale	m	Uganda	19	15/12/2019	1	28	test	l	l	c	ct	2106	cp	17	st	2504				no	0	5
2799	Bwambale	m	Uganda	19	15/12/2019	1	29	training	l	r	i							et	2558		no	0	
2800	Bwambale	m	Uganda	19	15/12/2019	1	30	test	r	r	c	ct	1304	cp	22	st	1738				yes	0	6
2801	Bwambale	m	Uganda	19	16/12/2019	2	31	training	l	l	c							et	26975			0	
2802	Bwambale	m	Uganda	19	16/12/2019	2	32	training	r	l	i							et	10463		yes	0	
2803	Bwambale	m	Uganda	19	16/12/2019	2	33	training	r	l	i							et	3457		no	0	
2804	Bwambale	m	Uganda	19	16/12/2019	2	34	training	l	r	i							et	8871		yes	0	
2805	Bwambale	m	Uganda	19	16/12/2019	2	35	training	l	l	c							et	1479		no	0	
2806	Bwambale	m	Uganda	19	16/12/2019	2	36	training	r	l	i										yes	0	
2807	Bwambale	m	Uganda	19	16/12/2019	2	37	training	l	r	i							et	2455		yes	0	
2808	Bwambale	m	Uganda	19	16/12/2019	2	38	training	r	l	i							et	2893		yes	0	
2809	Bwambale	m	Uganda	19	16/12/2019	2	39	test	l	l	c	ct	1804	cp	11	st	2312				yes	0	7
2810	Bwambale	m	Uganda	19	16/12/2019	2	40	training	r	r	c							et	549		yes	0	
2811	Bwambale	m	Uganda	19	16/12/2019	2	41	test	r	r	c	ct	1253	cp	11	st	1587				no	0	8
2812	Bwambale	m	Uganda	19	16/12/2019	2	42	training	l	r	i							et	2521		yes	0	
2813	Bwambale	m	Uganda	19	16/12/2019	2	43	training	l	l	c							et	1746		no	0	
2814	Bwambale	m	Uganda	19	16/12/2019	2	44	training	r	r	c							et	660		yes	0	
2815	Bwambale	m	Uganda	19	16/12/2019	2	45	training	r	r	c							et	598		no	0	
2816	Bwambale	m	Uganda	19	16/12/2019	2	46	training	r	l	i							et	2515		no	0	
2817	Bwambale	m	Uganda	19	16/12/2019	2	47	test	l	l	c	ct	1103	cp	5	st	1170				yes	0	9
2818	Bwambale	m	Uganda	19	16/12/2019	2	48	training	l	l	c							et	5657		no	0	
2819	Bwambale	m	Uganda	19	16/12/2019	2	49	training	l	l	c							et	2374		no	0	
2820	Bwambale	m	Uganda	19	16/12/2019	2	50	training	r	l	i							et	7312		yes	0	
2821	Bwambale	m	Uganda	19	16/12/2019	2	51	test	r	r	c	ct	1655	cp	22	st	1899				no	0	10
2822	Bwambale	m	Uganda	19	16/12/2019	2	52	training	l	l	c							et	3156		yes	0	
2823	Bwambale	m	Uganda	19	16/12/2019	2	53	training	r	l	i							et	2479		yes	0	
2824	Bwambale	m	Uganda	19	16/12/2019	2	54	training	l	l	c							et	4428		yes	0	
2825	Bwambale	m	Uganda	19	16/12/2019	2	55	training	l	l	c							et	4447		no	0	
2826	Bwambale	m	Uganda	19	16/12/2019	2	56	test	r	l	i	ct	1102	cp	22	st	1376				yes	0	11
2827	Bwambale	m	Uganda	19	16/12/2019	2	57	training	r	l	i										no	0	
2828	Bwambale	m	Uganda	19	16/12/2019	2	58	training	l	l	c							et	956		yes	0	
2829	Bwambale	m	Uganda	19	16/12/2019	2	59	training	r	l	i							et	2620		yes	0	
2830	Bwambale	m	Uganda	19	16/12/2019	2	60	test	l	l	c	ct	1404	cp	21	st	1686				yes	0	12
2831	Sara	f	Uganda	9	15/12/2019	1	1	training	r	r	c							et	22920			0	
2832	Sara	f	Uganda	9	15/12/2019	1	2	training	r	l	i							et	31222	TRAINING TRIAL BEFORE DELETED DUE TO ERROR	no	0	
2833	Sara	f	Uganda	9	15/12/2019	1	3	training	l	l	c							et	2358	2 TRAINING TRIALS BEFORE DELETED DDUE TO ERROR	yes	0	
2834	Sara	f	Uganda	9	15/12/2019	1	4	training	l	r	i									TRAINING TRIAL BEFORE DELETED DUE TO ERROR	no	0	
2835	Sara	f	Uganda	9	15/12/2019	1	5	training	r	l	i							et	4962		yes	0	
2836	Sara	f	Uganda	9	15/12/2019	1	6	training	l	r	i										yes	0	
2837	Sara	f	Uganda	9	15/12/2019	1	7	test	r	l	i	ct	-28987	cp	4294967273	st	-26638				yes	0	1
2838	Sara	f	Uganda	9	15/12/2019	1	8	training	l	r	i							et	3029		yes	0	
2839	Sara	f	Uganda	9	15/12/2019	1	9	test	l	l	c	ct	10427	cp	4294967275	st	13593				no	0	2
2840	Sara	f	Uganda	9	15/12/2019	1	10	training	r	r	c							et	950		yes	0	
2841	Sara	f	Uganda	9	15/12/2019	1	11	training	r	r	c							et	839		no	1	
2842	Sara	f	Uganda	9	15/12/2019	1	12	test	l	r	i	ct	6869	cp	25	st	9132				yes	0	3
2843	Sara	f	Uganda	9	15/12/2019	1	13	training	r	r	c							et	584		yes	0	
2844	Sara	f	Uganda	9	15/12/2019	1	14	training	l	r	i							et	5587		yes	0	
2845	Sara	f	Uganda	9	15/12/2019	1	15	training	l	l	c										no	0	
2846	Sara	f	Uganda	9	15/12/2019	1	17	training	l	l	c							et	3561		no	0	
2847	Sara	f	Uganda	9	15/12/2019	1	18	training	r	l	i										yes	0	
2848	Sara	f	Uganda	9	15/12/2019	1	19	training	l	l	c							et	1914		yes	0	
2849	Sara	f	Uganda	9	15/12/2019	1	20	test	r	l	i	ct	2557	cp	22	st	2939				yes	0	4
2850	Sara	f	Uganda	9	15/12/2019	1	21	training	r	l	i							et	19599		no	0	
2851	Sara	f	Uganda	9	15/12/2019	1	22	training	r	r	c							et	552		no	0	
2852	Sara	f	Uganda	9	15/12/2019	1	23	training	l	r	i							et	3745		yes	0	
2853	Sara	f	Uganda	9	15/12/2019	1	24	test	l	l	c	ct	2205	cp	19	st	2383				no	0	5
2854	Sara	f	Uganda	9	15/12/2019	1	25	training	l	r	i							et	8617		no	0	
2855	Sara	f	Uganda	9	15/12/2019	1	26	test	l	l	c	ct	13086	cp	12	st	13268				no	0	6
2856	Sara	f	Uganda	9	16/12/2019	1	27	training	l	l	c							et	5466		no	0	
2857	Sara	f	Uganda	9	16/12/2019	1	28	training	r	l	i							et	4285		yes	0	
2858	Sara	f	Uganda	9	16/12/2019	1	29	training	r	r	c							et	651		no	0	
2859	Sara	f	Uganda	9	16/12/2019	1	30	training	l	r	i							et	2332		yes	0	
2860	Sara	f	Uganda	9	16/12/2019	2	31	training	l	l	c							et	826			0	
2861	Sara	f	Uganda	9	16/12/2019	2	32	training	r	l	i							et	2104		yes	0	
2862	Sara	f	Uganda	9	16/12/2019	2	33	training	l	l	c							et	2330		yes	0	
2863	Sara	f	Uganda	9	16/12/2019	2	34	training	r	l	i							et	4528		yes	0	
2864	Sara	f	Uganda	9	16/12/2019	2	35	test	l	l	c	ct	1253	cp	21	st	1789				yes	0	7
2865	Sara	f	Uganda	9	16/12/2019	2	36	training	r	r	c							et	697		yes	0	
2866	Sara	f	Uganda	9	16/12/2019	2	37	test	r	r	c	ct	2256	cp	22	st	2618				no	0	8
2867	Sara	f	Uganda	9	16/12/2019	2	38	training	l	l	c							et	1766		yes	0	
2868	Sara	f	Uganda	9	16/12/2019	2	39	training	l	l	c							et	3883		no	0	
2869	Sara	f	Uganda	9	16/12/2019	2	40	training	r	l	i							et	8380		yes	0	
2870	Sara	f	Uganda	9	16/12/2019	2	41	training	r	r	c							et	617		no	0	
2871	Sara	f	Uganda	9	16/12/2019	2	42	training	r	r	c							et	1454		no	0	
2872	Sara	f	Uganda	9	16/12/2019	2	43	test	l	r	i	ct	5866	cp	20	st	6118				yes	0	9
2873	Sara	f	Uganda	9	16/12/2019	2	44	training	l	r	i							et	10942		no	0	
2874	Sara	f	Uganda	9	16/12/2019	2	45	training	l	l	c							et	1273		no	0	
2875	Sara	f	Uganda	9	16/12/2019	2	46	training	r	l	i							et	2283		yes	0	
2876	Sara	f	Uganda	9	16/12/2019	2	47	test	r	r	c	ct	3158	cp	22	st	3313				no	0	10
2877	Sara	f	Uganda	9	16/12/2019	2	48	training	l	l	c							et	701		yes	0	
2878	Sara	f	Uganda	9	16/12/2019	2	49	training	r	l	i							et	3750		yes	0	
2879	Sara	f	Uganda	9	16/12/2019	2	50	training	l	r	i							et	2532		yes	0	
2880	Sara	f	Uganda	9	16/12/2019	2	51	training	l	l	c							et	1297		no	0	
2881	Sara	f	Uganda	9	16/12/2019	2	52	training	r	l	i							et	3023		yes	0	
2882	Sara	f	Uganda	9	16/12/2019	2	53	test	r	r	c	ct	1204	cp	22	st	1587				no	0	11
2883	Sara	f	Uganda	9	16/12/2019	2	54	training	l	l	c							et	520		yes	0	
2884	Sara	f	Uganda	9	16/12/2019	2	55	training	r	l	i							et	4854		yes	0	
2885	Sara	f	Uganda	9	16/12/2019	2	56	test	l	r	i	ct	803	cp	21	st	1219				yes	0	12
2886	Nani	f	Uganda	18	15/12/2019	1	1	training	r	r	c							et	7677			0	
2887	Nani	f	Uganda	18	15/12/2019	1	2	training	l	r	i							et	17733		yes	0	
2888	Nani	f	Uganda	18	15/12/2019	1	3	training	r	l	i							et	24585		yes	0	
2889	Nani	f	Uganda	18	15/12/2019	1	4	training	r	l	i										no	0	
2890	Nani	f	Uganda	18	15/12/2019	1	5	training	l	r	i							et	6928		yes	0	
2891	Nani	f	Uganda	18	15/12/2019	1	6	training	l	l	c							et	1632		no	0	
2892	Nani	f	Uganda	18	15/12/2019	1	7	training	r	l	i							et	14598		yes	0	
2893	Nani	f	Uganda	18	15/12/2019	1	8	training	l	r	i										yes	0	
2894	Nani	f	Uganda	18	15/12/2019	1	9	training	r	l	i										yes	0	
2895	Nani	f	Uganda	18	15/12/2019	1	10	training	l	r	i							et	16046		yes	0	
2896	Nani	f	Uganda	18	15/12/2019	1	11	test	r	l	i	ct	1804	cp	0	st	1837				yes	1	1
2897	Nani	f	Uganda	18	15/12/2019	1	12	training	l	l	c							et	556		yes	0	
2898	Nani	f	Uganda	18	15/12/2019	1	13	test	l	l	c	ct	20004	cp	25	st	22263				no	0	2
2899	Nani	f	Uganda	18	15/12/2019	1	14	training	r	l	i							et	2646		yes	0	
2900	Nani	f	Uganda	18	15/12/2019	1	15	training	r	l	i							et	3616		no	0	
2901	Nani	f	Uganda	18	15/12/2019	1	16	test	l	l	c	ct	2156	cp	22	st	2454				yes	0	3
2902	Nani	f	Uganda	18	15/12/2019	1	17	training	r	l	i							et	2264		yes	0	
2903	Nani	f	Uganda	18	15/12/2019	1	18	training	l	r	i							et	5226		yes	0	
2904	Nani	f	Uganda	18	15/12/2019	1	19	training	l	l	c							et	1274		no	0	
2905	Nani	f	Uganda	18	15/12/2019	1	20	test	r	l	i	ct	952	cp	22	st	1170				yes	0	4
2906	Nani	f	Uganda	18	15/12/2019	1	21	training	l	l	c							et	1673		yes	0	
2907	Nani	f	Uganda	18	15/12/2019	1	22	training	r	l	i							et	2895		yes	0	
2908	Nani	f	Uganda	18	15/12/2019	1	23	training	l	l	c							et	8045		yes	0	
2909	Nani	f	Uganda	18	15/12/2019	1	24	test	r	l	i	ct	1002	cp	22	st	1271				yes	0	5
2910	Nani	f	Uganda	18	15/12/2019	1	25	training	r	l	i							et	6528		no	0	
2911	Nani	f	Uganda	18	15/12/2019	1	26	training	r	l	i							et	3463		no	0	
2912	Nani	f	Uganda	18	15/12/2019	1	27	training	r	l	i							et	4271		no	0	
2913	Nani	f	Uganda	18	15/12/2019	1	28	training	l	r	i							et	2262		yes	0	
2914	Nani	f	Uganda	18	15/12/2019	1	29	test	l	l	c	ct	2106	cp	22	st	2386				no	0	6
2915	Nani	f	Uganda	18	15/12/2019	1	30	training	l	l	c							et	758		no	0	
2916	Nani	f	Uganda	18	16/12/2019	2	31	training	l	r	i							et	5841			0	
2917	Nani	f	Uganda	18	16/12/2019	2	32	training	r	l	i							et	4097		yes	0	
2918	Nani	f	Uganda	18	16/12/2019	2	33	training	r	l	i							et	3004		no	0	
2919	Nani	f	Uganda	18	16/12/2019	2	34	training	l	l	c							et	1563		yes	0	
2920	Nani	f	Uganda	18	16/12/2019	2	35	training	l	l	c							et	3181		no	0	
2921	Nani	f	Uganda	18	16/12/2019	2	36	training	r	l	i							et	2325		yes	0	
2922	Nani	f	Uganda	18	16/12/2019	2	37	training	l	r	i							et	1972		yes	0	
2923	Nani	f	Uganda	18	16/12/2019	2	38	training	r	l	i										yes	0	
2924	Nani	f	Uganda	18	16/12/2019	2	39	test	l	r	i	ct	1705	cp	21	st	2068				yes	0	7
2925	Nani	f	Uganda	18	16/12/2019	2	40	training	r	r	c							et	2389		yes	0	
2926	Nani	f	Uganda	18	16/12/2019	2	41	test	r	r	c	ct	2256	cp	22	st	2483				no	0	8
2927	Nani	f	Uganda	18	16/12/2019	2	42	training	l	l	c							et	7409		yes	0	
2928	Nani	f	Uganda	18	16/12/2019	2	43	training	l	l	c							et	691		no	0	
2929	Nani	f	Uganda	18	16/12/2019	2	44	training	r	l	i							et	9455		yes	0	
2930	Nani	f	Uganda	18	16/12/2019	2	45	training	r	r	c							et	911		no	0	
2931	Nani	f	Uganda	18	16/12/2019	2	46	training	r	l	i										no	0	
2932	Nani	f	Uganda	18	16/12/2019	2	47	test	l	l	c	ct	3258	cp	21	st	3778				yes	0	9
2933	Nani	f	Uganda	18	16/12/2019	2	48	training	l	l	c							et	591		no	0	
2934	Nani	f	Uganda	18	16/12/2019	2	49	training	l	l	c							et	2426		no	0	
2935	Nani	f	Uganda	18	16/12/2019	2	50	training	r	l	i							et	2788		yes	0	
2936	Nani	f	Uganda	18	16/12/2019	2	51	test	r	l	i	ct	7972	cp	23	st	9778				no	0	10
2937	Nani	f	Uganda	18	16/12/2019	2	52	training	l	l	c										yes	0	
2938	Nani	f	Uganda	18	16/12/2019	2	53	training	r	l	i										yes	0	
2939	Nani	f	Uganda	18	16/12/2019	2	54	training	l	l	c							et	344		yes	0	
2940	Nani	f	Uganda	18	16/12/2019	2	55	training	l	l	c							et	2148		no	0	
2941	Nani	f	Uganda	18	16/12/2019	2	56	test	r	r	c	ct	3209	cp	22	st	3593				yes	0	11
2942	Nani	f	Uganda	18	16/12/2019	2	57	training	r	r	c							et	1085		no	0	
2943	Nani	f	Uganda	18	16/12/2019	2	58	training	l	r	i										yes	0	
2944	Nani	f	Uganda	18	16/12/2019	2	59	training	r	r	c							et	2713		yes	0	
2945	Nani	f	Uganda	18	16/12/2019	2	60	test	l	r	i	ct	2406	cp	21	st	2741				yes	0	12
2946	Bili	f	Uganda	21	16/12/2019	1	1	training	r	r	c							et	-22027			0	
2947	Bili	f	Uganda	21	16/12/2019	1	2	training	l	r	i							et	15879		yes	0	
2948	Bili	f	Uganda	21	16/12/2019	1	3	training	r	l	i							et	29713		yes	0	
2949	Bili	f	Uganda	21	16/12/2019	1	4	training	r	l	i										no	0	
2950	Bili	f	Uganda	21	16/12/2019	1	5	training	l	r	i							et	7046		yes	0	
2951	Bili	f	Uganda	21	16/12/2019	1	6	training	l	l	c							et	2545		no	0	
2952	Bili	f	Uganda	21	16/12/2019	1	7	training	r	l	i							et	15364		yes	0	
2953	Bili	f	Uganda	21	16/12/2019	1	8	training	l	l	c							et	663		yes	0	
2954	Bili	f	Uganda	21	16/12/2019	1	9	training	r	l	i							et	7836		yes	0	
2955	Bili	f	Uganda	21	16/12/2019	1	10	training	l	l	c							et	552		yes	0	
2956	Bili	f	Uganda	21	16/12/2019	1	11	test	r	l	i	ct	5966	cp	23	st	8365				yes	1	1
2957	Bili	f	Uganda	21	16/12/2019	1	12	training	l	l	c							et	429		yes	0	
2958	Bili	f	Uganda	21	16/12/2019	1	13	test	l	l	c	ct	9275	cp	4294967282	st	11792				no	0	2
2959	Bili	f	Uganda	21	16/12/2019	1	14	training	r	l	i							et	9838		yes	0	
2960	Bili	f	Uganda	21	16/12/2019	1	15	training	r	r	c							et	1600		no	0	
2961	Bili	f	Uganda	21	16/12/2019	1	16	test	l	r	i	ct	402	cp	9	st	17282				yes	0	3
2962	Bili	f	Uganda	21	16/12/2019	1	17	training	r	r	c							et	1541		yes	0	
2963	Bili	f	Uganda	21	16/12/2019	1	18	training	l	r	i							et	6402		yes	0	
2964	Bili	f	Uganda	21	16/12/2019	1	19	training	l	r	i							et	1973		no	0	
2965	Bili	f	Uganda	21	16/12/2019	1	20	test	r	r	c	ct	7019	cp	23	st	10191				yes	0	4
2966	Bili	f	Uganda	21	16/12/2019	1	21	training	l	r	i							et	2248		yes	0	
2967	Bili	f	Uganda	21	16/12/2019	1	22	training	r	r	c							et	1500		yes	0	
2968	Bili	f	Uganda	21	16/12/2019	1	23	training	l	l	c							et	459		yes	0	
2969	Bili	f	Uganda	21	16/12/2019	1	24	test	r	l	i	ct	1203	cp	3	st	12013				yes	0	5
2970	Bili	f	Uganda	21	16/12/2019	1	25	training	r	r	c							et	491		no	0	
2971	Bili	f	Uganda	21	16/12/2019	1	26	training	r	r	c							et	1299		no	0	
2972	Bili	f	Uganda	21	16/12/2019	1	27	training	r	r	c							et	3951		no	0	
2973	Bili	f	Uganda	21	16/12/2019	1	28	training	l	l	c							et	454		yes	0	
2974	Bili	f	Uganda	21	16/12/2019	1	29	test	l	l	c	ct	3560	cp	21	st	5689				no	0	6
2975	Bili	f	Uganda	21	16/12/2019	1	30	training	l	l	c							et	411		no	0	
2976	Bili	f	Uganda	21	17/12/2019	2	31	training	l	r	i							et	10549			0	
2977	Bili	f	Uganda	21	17/12/2019	2	32	training	r	l	i							et	5417		yes	0	
2978	Bili	f	Uganda	21	17/12/2019	2	33	training	r	r	c							et	304		no	0	
2979	Bili	f	Uganda	21	17/12/2019	2	34	training	l	l	c							et	317		yes	0	
2980	Bili	f	Uganda	21	17/12/2019	2	35	training	l	l	c							et	650		no	0	
2981	Bili	f	Uganda	21	17/12/2019	2	36	training	r	l	i							et	2168		yes	0	
2982	Bili	f	Uganda	21	17/12/2019	2	37	training	l	l	c							et	674		yes	0	
2983	Bili	f	Uganda	21	17/12/2019	2	38	training	r	r	c							et	3674		yes	0	
2984	Bili	f	Uganda	21	17/12/2019	2	39	test	l	r	i	ct	6667	cp	25	st	9066				yes	0	7
2985	Bili	f	Uganda	21	17/12/2019	2	40	training	r	l	i							et	1934		yes	0	
2986	Bili	f	Uganda	21	17/12/2019	2	41	test	r	l	i	ct	2707	cp	22	st	2960				no	0	8
2987	Bili	f	Uganda	21	17/12/2019	2	42	training	l	l	c							et	1186		yes	0	
2988	Bili	f	Uganda	21	17/12/2019	2	43	training	l	l	c										no	0	
2989	Bili	f	Uganda	21	17/12/2019	2	44	training	r	r	c							et	399		yes	0	
2990	Bili	f	Uganda	21	17/12/2019	2	45	training	r	l	i							et	2049		no	0	
2991	Bili	f	Uganda	21	17/12/2019	2	46	training	r	l	i							et	3620		no	0	
2992	Bili	f	Uganda	21	17/12/2019	2	47	test	l	r	i	ct	5315	cp	21	st	5507				yes	0	9
2993	Bili	f	Uganda	21	17/12/2019	2	48	training	l	l	c							et	389		no	0	
2994	Bili	f	Uganda	21	17/12/2019	2	49	training	l	l	c										no	0	
2995	Bili	f	Uganda	21	17/12/2019	2	50	training	r	l	i							et	2133		yes	0	
2996	Bili	f	Uganda	21	17/12/2019	2	51	test	r	l	i	ct	3309	cp	22	st	4297				no	0	10
2997	Bili	f	Uganda	21	17/12/2019	2	52	training	l	l	c							et	354		yes	0	
2998	Bili	f	Uganda	21	17/12/2019	2	53	training	r	l	i							et	2311		yes	0	
2999	Bili	f	Uganda	21	17/12/2019	2	54	training	l	l	c							et	390		yes	0	
3000	Bili	f	Uganda	21	17/12/2019	2	55	training	l	l	c							et	2751		no	0	
3001	Bili	f	Uganda	21	17/12/2019	2	56	test	r	l	i	ct	1955	cp	22	st	2238				yes	0	11
3002	Bili	f	Uganda	21	17/12/2019	2	57	training	r	l	i							et	2001		no	0	
3003	Bili	f	Uganda	21	17/12/2019	2	58	training	l	l	c							et	387		yes	0	
3004	Bili	f	Uganda	21	17/12/2019	2	59	training	r	l	i							et	1738		yes	0	
3005	Bili	f	Uganda	21	17/12/2019	2	60	test	l	l	c	ct	2005	cp	21	st	2171				yes	0	12
3006	Yoyo	f	Uganda	20	17/12/2019	1	1	training	r	l	i							et	7661			0	
3007	Yoyo	f	Uganda	20	17/12/2019	1	2	training	l	l	c							et	512		yes	0	
3008	Yoyo	f	Uganda	20	17/12/2019	1	3	training	r	l	i							et	1328		yes	0	
3009	Yoyo	f	Uganda	20	17/12/2019	1	4	training	r	r	c							et	310		no	0	
3010	Yoyo	f	Uganda	20	17/12/2019	1	5	training	l	l	c							et	972		yes	0	
3011	Yoyo	f	Uganda	20	17/12/2019	1	6	training	l	l	c							et	411		no	0	
3012	Yoyo	f	Uganda	20	17/12/2019	1	7	training	r	r	c							et	204		yes	0	
3013	Yoyo	f	Uganda	20	17/12/2019	1	8	training	l	r	i							et	2322		yes	0	
3014	Yoyo	f	Uganda	20	17/12/2019	1	9	training	r	l	i							et	2761		yes	0	
3015	Yoyo	f	Uganda	20	17/12/2019	1	10	training	l	r	i							et	21206		yes	0	
3016	Yoyo	f	Uganda	20	17/12/2019	1	11	test	r	r	c	ct	4562	cp	22	st	6067				yes	1	1
3017	Yoyo	f	Uganda	20	17/12/2019	1	12	training	l	l	c							et	304		yes	0	
3018	Yoyo	f	Uganda	20	17/12/2019	1	13	test	l	l	c	ct	2306	cp	21	st	2455				no	0	2
3019	Yoyo	f	Uganda	20	17/12/2019	1	14	training	r	r	c							et	282		yes	0	
3020	Yoyo	f	Uganda	20	17/12/2019	1	15	training	r	l	i							et	3656		no	0	
3021	Yoyo	f	Uganda	20	17/12/2019	1	16	test	l	r	i	ct	753	cp	22	st	895				yes	0	3
3022	Yoyo	f	Uganda	20	17/12/2019	1	17	training	r	r	c							et	191		yes	0	
3023	Yoyo	f	Uganda	20	17/12/2019	1	18	training	l	r	i							et	1444		yes	0	
3024	Yoyo	f	Uganda	20	17/12/2019	1	19	training	l	l	c							et	304		no	0	
3025	Yoyo	f	Uganda	20	17/12/2019	1	20	test	r	l	i	ct	5364	cp	22	st	5500				yes	0	4
3026	Yoyo	f	Uganda	20	17/12/2019	1	21	training	l	l	c							et	952		yes	0	
3027	Yoyo	f	Uganda	20	17/12/2019	1	22	training	r	r	c							et	492		yes	0	
3028	Yoyo	f	Uganda	20	17/12/2019	1	23	training	l	l	c							et	549		yes	0	
3029	Yoyo	f	Uganda	20	17/12/2019	1	24	test	r	r	c	ct	1053	cp	22	st	1223				yes	0	5
3030	Yoyo	f	Uganda	20	17/12/2019	1	25	training	r	r	c							et	324		no	0	
3031	Yoyo	f	Uganda	20	17/12/2019	1	26	training	r	l	i							et	3174		no	0	
3032	Yoyo	f	Uganda	20	17/12/2019	1	27	training	r	l	i							et	2127		no	0	
3033	Yoyo	f	Uganda	20	17/12/2019	1	28	training	l	l	c							et	456		yes	0	
3034	Yoyo	f	Uganda	20	17/12/2019	1	29	test	l	r	i	ct	3209	cp	21	st	3404				no	0	6
3035	Yoyo	f	Uganda	20	17/12/2019	1	30	training	l	l	c							et	358		no	0	
3036	Yoyo	f	Uganda	20	17/12/2019	2	31	training	l	r	i							et	3306			0	
3037	Yoyo	f	Uganda	20	17/12/2019	2	32	training	r	r	c							et	368		yes	0	
3038	Yoyo	f	Uganda	20	17/12/2019	2	33	training	r	r	c							et	336		no	0	
3039	Yoyo	f	Uganda	20	17/12/2019	2	34	training	l	l	c							et	583		yes	0	
3040	Yoyo	f	Uganda	20	17/12/2019	2	35	training	l	r	i							et	3041		no	0	
3041	Yoyo	f	Uganda	20	17/12/2019	2	36	training	r	l	i							et	3309		yes	0	
3042	Yoyo	f	Uganda	20	17/12/2019	2	37	training	l	r	i							et	2299		yes	0	
3043	Yoyo	f	Uganda	20	17/12/2019	2	38	training	r	l	i							et	3684		yes	0	
3044	Yoyo	f	Uganda	20	17/12/2019	2	39	test	l	r	i	ct	9325	cp	21	st	9454				yes	0	7
3045	Yoyo	f	Uganda	20	17/12/2019	2	40	training	r	r	c							et	789		yes	0	
3046	Yoyo	f	Uganda	20	17/12/2019	2	41	test	r	r	c	ct	1554	cp	20	st	1682				no	0	8
3047	Yoyo	f	Uganda	20	17/12/2019	2	42	training	l	l	c							et	579		yes	0	
3048	Yoyo	f	Uganda	20	17/12/2019	2	43	training	l	r	i										no	0	
3049	Yoyo	f	Uganda	20	17/12/2019	2	44	training	r	l	i							et	2603		yes	0	
